POH,LXP,Paymaster,id,minitoolkitRank,trustlabsRank,address,balance,volume,fee,interactionCount,count_contract,bridge_count,bridge_volume_usd,nft_mint,days,weeks,months,firstTransactionDate,lastTransactionDate,zkliteInteractions,zkliteLastActivity
False,False,False,1,-,-,0xf5c9d989cffa66c26d1bfd0bf0a182f93e3510e4,1.748629418749522,91.34923550554893,0.13684093130935604,5,2,0,0.0,0,3,3,2,52 days ago,3 days ago,-,-
False,False,False,2,-,-,0xe0200bdbb654aa691cab29a03a4cf81b41e843fe,61.8537400000001,61.853740000000116,6.853693894320001e-06,1,0,0,0.0,0,0,0,0,42 days ago,42 days ago,-,-
False,False,False,3,-,-,0x6d2dd079238c3838e9b08885f470d35008d73938,16.27730000000006,16.27730000000006,0.06836467722789433,1,0,0,0.0,0,0,0,0,43 days ago,43 days ago,-,-
False,False,False,4,-,-,0x71612015772bA710414B7E90D71eCDd894d9729f,23.821428744410433,692.7158879907965,9.198303584271361e-05,2,1,1,717.5033840000001,0,2,2,2,42 days ago,2 days ago,-,-
False,False,False,5,-,-,0x999932D5866E0152EA5333ab72b7256965Bcb1c8,57.96894980460165,283.2250200000294,0.00013766646972270894,3,1,1,341.8233,0,2,2,2,42 days ago,13 days ago,-,-
False,False,False,6,-,-,0x7e25cb8adf2ceff43eb2096da220f452f47e7ff4,9.545957119242217,2054.141332421784,0.0005764638347386288,7,3,1,437.3059418,0,3,3,2,51 days ago,29 days ago,-,-
False,False,False,7,-,-,0xbddCaDEB38c439EC6788BE4fd4edC25DA5eF5d2b,3.3267334881915285,256.7548096308,0.06861259572974758,3,1,0,0.0,0,2,1,1,64 days ago,29 days ago,-,-
False,False,False,8,-,-,0xBAD01a04Cc9Ed7A4D8AF51BcaA7E9aCF26dc673B,16.392433924765736,145.83406030960003,0.06861259539176247,3,1,0,0.0,0,1,1,1,63 days ago,36 days ago,-,-
False,False,False,9,-,-,0x252613Ecf3232dEe2c7d366EC404A5922619Ad8E,6.2099928524292904,253.92588000000018,0.06838523830957728,4,0,0,0.0,0,2,2,1,63 days ago,15 days ago,-,-
False,False,False,10,-,-,0x45e092142CE651d42778f0008D1D03e41194CD6f,8.903856765373236,427.7698526144494,0.07226563632585808,8,5,0,0.0,0,2,2,2,62 days ago,1 days ago,-,-
False,False,False,11,-,-,0xdbAeE7B46D722c196Db44fAAA355874E935F83Db,2.3140765005398927,97.01270800000003,0.00037873093969652684,4,1,0,0.0,0,3,2,2,59 days ago,36 days ago,-,-
False,False,False,12,-,-,0x62439c30b3aa470C798f4b1fF7F1c6057541a5C0,6.1378294149385235,564.2218500000295,0.27370707195056937,6,3,0,0.0,0,4,3,2,59 days ago,16 days ago,-,-
False,False,False,13,-,-,0x51Bd9cc40E397E43CbB35ADA738333785d482BF9,29.299139999999998,29.299140000000005,0.06836467722789433,1,0,0,0.0,0,0,0,0,57 days ago,57 days ago,-,-
False,False,False,14,-,-,0x6c00A1C234Cd8c9142B3FdF8375543A9809B3f12,0.06405289132612677,280.4053769827255,0.17137913897459967,7,5,0,0.0,0,3,3,3,55 days ago,14 hours ago,-,-
False,False,False,15,-,-,0xC1F79Ed1dAD274885A617AE0CeeC172C7A1D931d,2.5610324161675617,21.486036000000098,1.3707387788640002e-05,2,0,0,0.0,0,1,1,1,36 days ago,36 days ago,-,-
False,False,False,16,-,-,0xF35dA5E504a6463a2d632FAdDeA98Ad6017daDA8,6.160537412050978,188.16558800000007,0.17104249723161705,4,1,0,0.0,0,2,2,2,55 days ago,36 days ago,-,-
False,False,False,17,-,-,0x5365E7ffAe830fEc28792d81299dB4bddcB84ff4,6.8789451396672945,123.05638800000015,0.06849549101767806,3,1,0,0.0,0,2,2,2,56 days ago,10 days ago,-,-
False,False,False,18,-,-,0x26a9455CdA31332EF609B204648543a81266ae0C,19.01740854945597,175.79484000002947,0.06837838461568296,3,0,0,0.0,0,2,2,2,56 days ago,36 days ago,-,-
False,False,False,19,-,-,0xE27DD4D0a29273F48AA4691f81b29F996a9CEd3b,0.023291640404949094,18.570014000029467,6.224035245257544e-05,3,1,0,0.0,0,2,2,2,50 days ago,37 days ago,-,-
False,False,False,20,-,-,0xa70455fA71CC6f1eba5F6C3fF97d98E76bBA6c0b,13.688707532491279,276.93762284532687,0.000633333661636371,12,6,0,0.0,0,2,2,1,50 days ago,17 days ago,-,-
False,False,False,21,-,-,0x55999E17fC84e266eB185158a897C009ca723329,0.04918477532695987,32.066281000000124,0.06844447656092592,3,0,0,0.0,0,1,1,1,50 days ago,36 days ago,-,-
False,False,False,22,-,-,0xF9A0806cff4b84D161DFbf4aE7Bb9b9110D50fd6,5.938587717373361,123.7074800000295,0.00013766680770782163,3,1,0,0.0,0,1,1,1,51 days ago,37 days ago,-,-
False,False,False,23,-,-,0x35607fE71F1F73ab21C23a381502fd4aE97Aea7a,42.23391898605699,477.25043600000026,0.06851605108540568,6,1,0,0.0,0,1,1,1,50 days ago,37 days ago,-,-
False,False,False,24,-,-,0xe17ef730812d6863E3519081D748DC830Af7Aeb5,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,-,-
